name,SARS-COV2-GSE120934,SARS-COV2-GSE147507,SARS-GSE56192,MERS-GSE56192,MERS-GSE139516,Type
LIPA,0,0,0,0,-0.615806189794514,MERS-GSE139516
LIPE,0.398090771222393,0,0,0,0,SARS-COV2-GSE120934
LIPG,0.387400817046755,0,0,0,0,SARS-COV2-GSE120934
LIX1L,0,0,0.132688061971657,0,0,SARS-GSE56192
LIX1L-AS1,0,0,-0.360912859364856,0,0,SARS-GSE56192
LLGL1,0.228188282442916,0,0,0,0,SARS-COV2-GSE120934
LLGL2,0.296297419876122,0,0,0,-0.478321649462735,common
LMAN1,-0.161159471216935,0,0.21444588267082,0,0,common
LMAN2,0,0,-0.223747311565213,-0.210797327329157,0,common
LMAN2L,-0.325764582448503,0,0,0,0,SARS-COV2-GSE120934
LMBR1,0,0,0,-0.352816848084884,0,MERS-GSE56192
LMBR1L,0,0,-0.252326141451239,0,0,SARS-GSE56192
LMO7,0,0,0.339700159381082,0,0,SARS-GSE56192
LNCOG,0,0,0,-0.481348938118049,0,MERS-GSE56192
LNPK,0,0,0.380187884418017,0,0,SARS-GSE56192
LONP1,0,0,-0.168954062769956,0,0,SARS-GSE56192
LONP2,0,0,0.0933923243392751,0,0,SARS-GSE56192
LOXL2,0,0,-0.114646449375992,0,0,SARS-GSE56192
LPAR1,0,0,0.279654049584518,0,0,SARS-GSE56192
LPAR2,0.25701858553597,0,0,0,1.08715966092481,common
LPCAT1,0.493100279623458,0,0,0,0,SARS-COV2-GSE120934
LPCAT3,-0.34944352801076,0,-0.167986782812602,0,0,common
LPCAT4,0,0,-0.105668012459364,0,0,SARS-GSE56192
LPGAT1,-0.284558902153185,0,0,0,0,SARS-COV2-GSE120934
LPIN1,0,-0.279009029491257,0,0,0,SARS-COV2-GSE147507
LPXN,0.420760836298173,0,0,0,0,SARS-COV2-GSE120934
LRBA,-0.206119086286991,0,0,0,0,SARS-COV2-GSE120934
LRCH3,0,0,-0.213680409960287,0,0,SARS-GSE56192
LRCH4,0,0,-0.18002899939737,0,0,SARS-GSE56192
LRFN4,0,-0.266356734851806,0,0,0,SARS-COV2-GSE147507
LRP1,-0.262973276941626,0,0,0.204376249733535,0,common
LRPAP1,0.13091045970868,0,-0.0899025501769388,0,0,common
LRPPRC,0,0,0.202137214895916,0,0,SARS-GSE56192
LRRC20,0,-0.207150506832559,0,0,0,SARS-COV2-GSE147507
LRRC23,0,0,0,0,-1.55183094252822,MERS-GSE139516
LRRC28,0,-1.84547284831898,0,0,0,SARS-COV2-GSE147507
LRRC40,0,0,0.39780425271863,0,0,SARS-GSE56192
LRRC41,0,0,0,0,2.47963900155357,MERS-GSE139516
LRRC42,0,0,0,0,-0.990263436375302,MERS-GSE139516
LRRC47,0.145601702151488,0,0,0,0,SARS-COV2-GSE120934
LRRC49,0,0,0.634445480203324,0,0,SARS-GSE56192
LRRC57,0,0,0.493457073694653,0,0,SARS-GSE56192
LRRC59,0.261574772639656,0,-0.108844281627869,0,0,common
LRRC61,0.458729743209339,0,0,0,0,SARS-COV2-GSE120934
LRRC75A,0,0,0,-0.101775089839364,0,MERS-GSE56192
LRRC8E,0,0,0,0.762107309344953,0,MERS-GSE56192
LRRFIP1,-0.168398614812944,0,0,0,0,SARS-COV2-GSE120934
LRRFIP2,-0.13820078966863,0,0,0,0,SARS-COV2-GSE120934
LRRN3,0,0,0.390088660205907,0,0,SARS-GSE56192
LRWD1,0.423386913263767,0,0,0,0.702767754934456,common
LSG1,0,0,-0.0760786350601309,0,0,SARS-GSE56192
LSM1,0,0,-0.156023151456149,0,0,SARS-GSE56192
LSM12,0,0,0.0811398117421133,0,0,SARS-GSE56192
LSM14B,0,0,-0.113869616104596,0,0,SARS-GSE56192
LSM3,-0.293424288864664,0,0,0,0,SARS-COV2-GSE120934
LSM5,0,0,0,0,-1.82615401962023,MERS-GSE139516
LSM6,0,1.01180410696772,-0.278102688214579,0,0,common
LSM7,0,0,-0.161082995440412,-0.256193363453835,0,common
LSS,0.276673186415728,-0.31947127318368,-0.107057080406372,0,0,cov2-common
LTA4H,0,0.293381744178376,0,0,-1.20028713677619,common
LTBP1,0,0,0,0.232816303824558,0,MERS-GSE56192
LTBP2,0,0,0,0.304931103273061,0,MERS-GSE56192
LTBP4,0,0,-0.206089131331387,0,0,SARS-GSE56192
LTBR,0,0,-0.167927085945921,0,0,SARS-GSE56192
LTO1,0.461403769626998,0,0,-0.172221317048684,0,common
LTV1,0.249016618701821,0.301733234110925,0.118723869806653,0,0,cov2-common
LUC7L,0,0,-0.130646702319591,0,0,SARS-GSE56192
LUC7L3,-0.45536847855231,0,0,0,0,SARS-COV2-GSE120934
LURAP1L,0,0,-0.196150143507424,0.201437600087535,0,common
LXN,0,0,0.255127653081136,0,0,SARS-GSE56192
LY6D,-0.56832329814223,0,0,0,0,SARS-COV2-GSE120934
LY6E,0,0,-0.603789716970385,0,-1.35424989626065,common
LY6G5B,0,0,0,0,6.03329179422982,MERS-GSE139516
LYN,0.316875950108045,0,0,0,0,SARS-COV2-GSE120934
LYPD1,0,0,0.338824970462998,0,0,SARS-GSE56192
LYPD3,0.314549340961997,0,0,0,0,SARS-COV2-GSE120934
LYPLA2,0,0,-0.237568140479042,0,0,SARS-GSE56192
LYRM9,0,0,0.571947357196917,0,0,SARS-GSE56192
LYSMD3,0,0,0,-0.146333010727915,0,MERS-GSE56192
LYST,0,0,0,0.741196339683529,0,MERS-GSE56192
LYZ,0,0,0,0,-1.34236191316891,MERS-GSE139516
LZTR1,0.438659774888711,0,0,0,0,SARS-COV2-GSE120934
LZTS1,0,0,0.29726970089972,0,0,SARS-GSE56192
LZTS2,0,0,-0.125342227686029,0,0,SARS-GSE56192
MAB21L4,0.746894061472189,0,0,0,0,SARS-COV2-GSE120934
MACF1,0,0,0.185394844200758,0,0,SARS-GSE56192
MACROH2A1,0,0,-0.203780716318623,0,0.676955330723775,common
MAD2L2,0,0,-0.112486981330609,-0.152990595391184,0,common
MAEA,0,0,0,-0.358462935682417,0,MERS-GSE56192
MAF,-0.699253108169589,0,0,0,0,SARS-COV2-GSE120934
MAF1,0.271207364058045,0,-0.275629926826433,0,0,common
MAFF,0.747638337023866,0,0,0,0,SARS-COV2-GSE120934
MAFG,0,0,-0.412613906213002,0,0,SARS-GSE56192
MAFK,0.439628646079001,0,0,0,0,SARS-COV2-GSE120934
MAGED4B,0,0,-0.168454044604107,0,0,SARS-GSE56192
MAGEH1,0,0,-0.153715359338995,0,0,SARS-GSE56192
MAGOH,0,0,-0.167350898119271,0,0,SARS-GSE56192
MAGOHB,0,0,0.42433205351427,0,0,SARS-GSE56192
MAK16,0,0,0.13191705389264,0,0,SARS-GSE56192
MALL,0.350820689254595,0,0,0,0,SARS-COV2-GSE120934
MALSU1,0,0,0.25931423656125,0,0,SARS-GSE56192
MAML2,-0.272887753963811,0,0,0,0,SARS-COV2-GSE120934
MAMLD1,0,0,0.215613361247805,0,0,SARS-GSE56192
MAN1A2,-0.381157185490133,0,0.308701950382683,0,0,common
MAN1B1,-0.208614864435657,0,-0.183103634480262,0,0,common
MAN2A1,0,0,0.182040715026808,0,0,SARS-GSE56192
MAN2C1,0,0,-0.233332904406676,0,0,SARS-GSE56192
MANBA,-0.358608877900557,0,0,0,0,SARS-COV2-GSE120934
MANBAL,0,0,-0.107292816681178,0,-3.92373428776295,common
MANCR,-0.548337610505306,0,0,0,0,SARS-COV2-GSE120934
MANEA,0,0,0.387778106741354,0,0,SARS-GSE56192
MANF,0.131172336902362,0,0,0,0,SARS-COV2-GSE120934
MAP11,0.227317950501799,0,-0.186043466672193,0,0,common
MAP1A,0,0,0.155677712039186,0,0,SARS-GSE56192
MAP1B,0,0,0.387630932243283,0,0,SARS-GSE56192
MAP1S,0,0,-0.161842408015445,0,0,SARS-GSE56192
MAP2,-0.654141303846292,0,0,0,0,SARS-COV2-GSE120934
MAP2K1,0.322635258024957,0,-0.243110831097488,0,0,common
MAP2K2,0.273829548061075,0,-0.212557644207776,0,0.640923758038872,common
MAP2K3,0.520832144619844,0,-0.175723036164868,0,0,common
MAP2K7,-0.614104261558428,0,-0.311970723347258,0,0,common
MAP3K11,0,-0.175026690711658,0,0,0,SARS-COV2-GSE147507
MAP3K20,0,0,0.261777078895037,0,0,SARS-GSE56192
MAP3K4,0,0,-0.48413934069808,0,0,SARS-GSE56192
MAP3K9,0,0.593259051388025,0,0,1.4978798408046,common
MAP4,0,0,0,0,2.04385875890409,MERS-GSE139516
MAP4K3,0,0,0.155130489744882,0,0,SARS-GSE56192
MAP4K3-DT,0,0,0,-0.585837850069807,0,MERS-GSE56192
MAP4K5,0,0,0.249624525660453,0,0,SARS-GSE56192
MAP7D1,0.359632597982612,0,-0.120926680411024,0,0,common
MAP7D3,-0.358546132860912,0,0.187443306098981,0,0,common
MAPK11,0.321238355012384,0,0,0,0,SARS-COV2-GSE120934
MAPK13,0.113240970489265,0,0,0,0,SARS-COV2-GSE120934
MAPK3,0.346043081063925,0,-0.0941699324667768,-0.157172861256579,0,common
MAPK6,-0.285567985872682,0,0.184150224807437,0,0,common
MAPK7,0,0,-0.429661405231833,0,0,SARS-GSE56192
MAPK8IP1,0,0,-0.233271092334986,0,0,SARS-GSE56192
MAPK8IP3,0,-0.665542261295009,-0.16161232416219,0,0,common
MAPKAP1,0,0.196451891983522,0,0,0,SARS-COV2-GSE147507
MAPKAPK2,0,0,-0.226579279036888,0,0,SARS-GSE56192
MAPRE3,0,0,-0.119914299325776,0,5.44493236801037,common
MARCHF4,0,0,0,-0.225673672298649,0,MERS-GSE56192
MARCHF9,0.29170677535914,0,0,0,0,SARS-COV2-GSE120934
MARCKSL1,0.247013851384057,0,0,0,-0.580328067505667,common
MARF1,0,0,0,0.165863400335182,0,MERS-GSE56192
MARK2,0,0,0,0,0.739708236755489,MERS-GSE139516
MARS1,0,0,-0.153850102527265,0,0,SARS-GSE56192
MARVELD1,0,-0.253178352567213,0,0,0,SARS-COV2-GSE147507
MARVELD2,-0.232745144983102,0,0,0,0,SARS-COV2-GSE120934
MAST2,0,0,-0.149716274882777,0,0,SARS-GSE56192
MAT2A,0,0,0,0,0.686700673731602,MERS-GSE139516
MATR3,-0.610035386439251,0,1.23382785177027,0,0,common
MAU2,0,0,-0.153896098618291,0,0,SARS-GSE56192
MAVS,0,0,0.106062512126163,0.114960403065955,0,common
MAZ,0,0,-0.281584838933329,0,0,SARS-GSE56192
MB,0,0.36477416775125,0,0,0,SARS-COV2-GSE147507
MB21D2,0,0,0,-0.431575064264869,0,MERS-GSE56192
MBD1,0,0,-0.199640934219457,0,0,SARS-GSE56192
MBD3,0,0,-0.172915795165738,0,0,SARS-GSE56192
MBD5,-0.813671264535953,0,0,0,0,SARS-COV2-GSE120934
MBD6,0,0,-0.126313685119096,0,0,SARS-GSE56192
MBIP,0,0,0.151252357845956,-0.360565424567813,0,common
MBNL1,0,-0.391164121104047,0.332273465745497,-0.20885909068153,0,common
MBNL2,-0.416742638680306,0,0.272706415237694,0,0,common
MBOAT2,0,0,0.128911209442827,0,0,SARS-GSE56192
MCC,0,0,0,0.19286706014516,0,MERS-GSE56192
MCCC2,0,0,0.177446444046285,0,0,SARS-GSE56192
MCFD2,0,0.29025854760949,0,0,0,SARS-COV2-GSE147507
MCM10,0,0,0.375935437047897,0,0,SARS-GSE56192
MCM3AP,0,0,-0.0553918985973731,0,0,SARS-GSE56192
MCM6,0,0,0.215560285169545,0,0,SARS-GSE56192
MCM8,-0.739195014602653,0,0,0,0,SARS-COV2-GSE120934
MCOLN1,0,-0.225823323358296,0,0,0,SARS-COV2-GSE147507
MCOLN3,-0.479853574759389,0,0,0,0,SARS-COV2-GSE120934
MCRIP1,0,0,-0.417305224057589,0,0,SARS-GSE56192
MCU,0,0,0,0,-1.46819307653125,MERS-GSE139516
MDH2,0.321407709450181,0,-0.101273201036733,0,0,common
MDK,0,0.365404365163568,-0.208149102606796,0,0,common
MDN1,0,0,0,0,0.632509938388948,MERS-GSE139516
MDP1,0,0,-0.48945450407699,0,0,SARS-GSE56192
MEAF6,0,0,-0.152552854478493,0,0,SARS-GSE56192
MED1,-0.247805312025773,0,0,0,0,SARS-COV2-GSE120934
MED13,0,0,0,0,1.06249253552031,MERS-GSE139516
MED13L,-0.519796323816726,0,0,0,0,SARS-COV2-GSE120934
MED15,0.23823006002316,-0.427657298925541,0,0,0,cov2-common
MED17,0,1.20224846996046,0,0,0,SARS-COV2-GSE147507
MED18,-0.556165595033843,0,0,0,0,SARS-COV2-GSE120934
MED20,0,0.441560283474652,0,0,0,SARS-COV2-GSE147507
MED21,-0.42100095750013,0,0,0,0,SARS-COV2-GSE120934
MED22,0,0,0.348915619446023,0,0,SARS-GSE56192
MED4-AS1,0,0,0.407237742216453,0,0,SARS-GSE56192
MED8,0,0,-0.176408635069047,0,0,SARS-GSE56192
MEDAG,0,0,0,1.03115694894693,0,MERS-GSE56192
MEF2A,-0.622292592366442,0,0,0,0,SARS-COV2-GSE120934
MEF2D,0,0,-0.187181702696972,0,0,SARS-GSE56192
MEG3,0.330744823341143,0,-0.227211780245228,0.15685828682243,0,common
MEGF9,-0.320269745117114,0,0,0,0,SARS-COV2-GSE120934
MEIS1,0,0,-0.10195062318849,0.338179620995992,0,common
MEIS2,0,0,0.15000305766269,0,0,SARS-GSE56192
MEIS3,0,0,-0.248760933755692,0,0,SARS-GSE56192
MELK,0,0,0.217369568845761,0,0,SARS-GSE56192
MELTF,0,0,0,0,1.81781431185831,MERS-GSE139516
MEN1,0.554001364646231,0,-0.451460347322998,0,0,common
MEPCE,0,-0.34332641036171,0,0,0,SARS-COV2-GSE147507
MESD,-0.319841603771579,0,0,0,0,SARS-COV2-GSE120934
MET,0,0,0.200178103852111,0,0,SARS-GSE56192
METAP2,0,0,0.114962680014741,0,0,SARS-GSE56192
METTL1,0,0,-0.11575032567544,0,0,SARS-GSE56192
METTL14,0,0,0.505422576508948,0,0,SARS-GSE56192
METTL16,-0.358087913292082,0,0,0,0,SARS-COV2-GSE120934
METTL17,0,0,-0.117890658223849,0,0,SARS-GSE56192
METTL21A,0,-2.55708549211385,0,0,0,SARS-COV2-GSE147507
METTL27,0,0,0,0,-1.46174365323104,MERS-GSE139516
METTL2A,0,0,0,-0.216131616690107,0,MERS-GSE56192
METTL3,0,0,-0.100198258042581,0,0,SARS-GSE56192
METTL9,0,0,0,0.259970885932172,0,MERS-GSE56192
MEX3D,0.346006180129738,0,0,0,0,SARS-COV2-GSE120934
MFAP2,0,0,-0.251963398808293,0,0,SARS-GSE56192
MFAP4,0,0,-0.536780554155256,0,0,SARS-GSE56192
MFN1,0,0,0.165907522520418,0,0,SARS-GSE56192
MFSD1,-0.301763785748792,0,0.108561041725197,0,0,common
MFSD10,0.301656315266901,-0.25097606763206,0,0,0,cov2-common
MFSD11,0,0,0,-0.511184825680953,0,MERS-GSE56192
MFSD12,0.32947805882758,0,-0.152994573707739,0,0,common
MFSD14C,0,1.54768987108596,0,0,0,SARS-COV2-GSE147507
MFSD2A,0.510997238020104,0,0,0,0,SARS-COV2-GSE120934
MFSD3,0.286386118510372,0,0,0,0,SARS-COV2-GSE120934
MFSD5,0,0,0,-0.228893845756247,0,MERS-GSE56192
MFSD8,0,-1.14600361381345,0,0,0,SARS-COV2-GSE147507
MGA,-0.259968720671203,0,0,0,0,SARS-COV2-GSE120934
MGAT2,0,0,0.176298866584317,0,0,SARS-GSE56192
MGAT4B,0.315701015929123,0,-0.167733478984427,0,0,common
MGRN1,0,0,-0.286966828783322,0,0,SARS-GSE56192
MGST1,-0.432583859088592,0,0,-0.365602453540958,0,common
MGST3,0,0,0,0,-1.83904294252841,MERS-GSE139516
MIA3,-0.259622546187658,0,0,0,0,SARS-COV2-GSE120934
MIB1,0,0,0.202579839480583,0,0,SARS-GSE56192
MIB2,0,0,-0.177118037305915,0,0,SARS-GSE56192
MICAL3,0,0,-0.247361643792688,0.689158964008231,0,common
MICB,0.352507993709433,0,0,-0.256146649282041,-0.939027415456499,common
MICOS10,0,0,-0.172621703122939,0,0,SARS-GSE56192
MICU1,-0.229227079038999,0,0,0,0,SARS-COV2-GSE120934
MICU2,0,0,0.260673768037476,-0.223035936030362,0,common
MICU3,0,0,0.384116444434571,0,0,SARS-GSE56192
MID1,-0.34413712778191,0,0,0.297453269510037,0,common
MID1IP1,0.203653941516931,0,-0.21570734674892,0,1.68600094995598,common
MIDN,0,0,0.124476985966248,0,0,SARS-GSE56192
MIEN1,0,0,-0.360888458860768,0,0,SARS-GSE56192
MIF,0,0,0,-0.190362122398454,0,MERS-GSE56192
MIF-AS1,0,0,0,-0.0928712769404671,0,MERS-GSE56192
MIIP,0,0,-0.315526331482889,0,0,SARS-GSE56192
MINCR,-0.527318686812462,0,0,0,0,SARS-COV2-GSE120934
MINDY3,0,0,0.138933890643637,0,0,SARS-GSE56192
MINPP1,0,0,0.0888035572608441,0,0,SARS-GSE56192
MIR1184-1,0,0,0.428183011014504,0,0,SARS-GSE56192
MIR1244-1,0,0,0,0,-2.91850392940803,MERS-GSE139516
MIR1244-3,0,0,-0.622743424455228,0,0,SARS-GSE56192
MIR1279,0,0,0.383376574410017,0,0,SARS-GSE56192
MIR1281,0,0,0,0.832443102936908,0,MERS-GSE56192
MIR1282,0,0,0.366387373770132,0,0,SARS-GSE56192
MIR1287,-0.558125458438194,0,0,0,0,SARS-COV2-GSE120934
MIR205HG,-0.256866301274118,0,0,0,0,SARS-COV2-GSE120934
MIR210HG,0.262476331146997,0,0.51915802346483,0,0,common
MIR22,0,0,0.990438107443446,0,0,SARS-GSE56192
MIR221,-1.064628953543,0,0,0,0,SARS-COV2-GSE120934
MIR222HG,0,0,0.178206723728895,0,0,SARS-GSE56192
MIR3074,0,0,0.390546321877098,0,0,SARS-GSE56192
MIR3120,0,0,0.414141756414461,0,0,SARS-GSE56192
MIR3615,0,0,0,-0.627110733898644,0,MERS-GSE56192
MIR3658,0,0,0,1.44183877990989,0,MERS-GSE56192
MIR3661,0,0,0.689076495827605,0,0,SARS-GSE56192
MIR4253,0,0,0.447709697328623,0,0,SARS-GSE56192
MIR4273,-0.735003433949272,0,0,0,0,SARS-COV2-GSE120934
MIR4292,0,0,0.444707970543221,0,0,SARS-GSE56192
MIR4442,0,0,0.461624309843633,0,0,SARS-GSE56192
MIR4690,0,0,0,-0.763093436522974,0,MERS-GSE56192
MIR4746,0,0,0,0.939124071242777,0,MERS-GSE56192
MIR4767,0,-0.947055266864382,0,0,0,SARS-COV2-GSE147507
MIR570,0,0,-0.453463025939423,0.585587704665478,2.09626864778928,common
MIR6080,0,0,0.487969818722735,0,0,SARS-GSE56192
MIR6126,0,0,0.530744805011353,0,0,SARS-GSE56192
MIR6510,-1.22148018705346,0,0,0,0,SARS-COV2-GSE120934
MIR6720,0,0,0.666687209033083,0,0,SARS-GSE56192
MIR6784,0,-1.11380697184589,0,0,0,SARS-COV2-GSE147507
MIR7161,0,0,0,0.61059752170045,0,MERS-GSE56192
MIR762,0,0,0.334981945037647,0,0,SARS-GSE56192
MIS18BP1,0,0,0.307893296397366,0,0,SARS-GSE56192
MISP,0.389664815900983,0,0,0,0,SARS-COV2-GSE120934
MITF,-0.772844513562799,0,0,-0.836673314140193,0,common
MKI67,0,0,0.456997342772688,0,0,SARS-GSE56192
MKKS,0.268768331347688,0,0,0,0,SARS-COV2-GSE120934
MKNK1,0.236516635356257,0,0,0,0,SARS-COV2-GSE120934
MKNK2,0,0,-0.387696133399419,0,0,SARS-GSE56192
MKRN1,0,0,-0.214311607939731,0,0,SARS-GSE56192
MKS1,0,0,-0.274136448118747,0,0,SARS-GSE56192
MLEC,-0.375061794505948,0,0,0,-0.533630174708894,common
MLF2,-0.256296413996239,0,-0.180958858173128,0,0,common
MLKL,0.62256279220045,0,0,0,0,SARS-COV2-GSE120934
MLLT1,0,0,-0.108243268647424,0,0,SARS-GSE56192
MLLT10,-0.385239848550167,0,0,0,0,SARS-COV2-GSE120934
MLLT11,0.28373815420595,0,0,0,0,SARS-COV2-GSE120934
MLLT6,0,0,-0.111488809343415,0,0.767640876716039,common
MMAB,0,0,0,0,-1.02512268110338,MERS-GSE139516
MME,-0.801895138614089,0,0,0.904204115486409,0,common
MME-AS1,0,0,0,0.496341770996837,0,MERS-GSE56192
MMGT1,0,0,0.18687930462751,0,0,SARS-GSE56192
MMP1,0.944139786220934,0,0,0,0,SARS-COV2-GSE120934
MMP10,0.469677301251227,0,0,1.04296788815108,0,common
MMP17,0,1.55613400160238,0,0,0,SARS-COV2-GSE147507
MMP9,1.96560340919793,0,0,0,0,SARS-COV2-GSE120934
MN1,-0.439511167700992,0,0,0,0,SARS-COV2-GSE120934
MNT,0,0,-0.207767376397294,0,0,SARS-GSE56192
MOB1A,-0.18632867355071,0,0,0,0,SARS-COV2-GSE120934
MOB2,0,0,-0.529986568464425,0,0,SARS-GSE56192
MOB3A,0,0,0.12252631479331,0,0,SARS-GSE56192
MOB3B,0,0,0,0,1.03317103237278,MERS-GSE139516
MOB4,0,0,0.205646825974488,0,0,SARS-GSE56192
MOGS,0.395858624891134,0,0,0,0,SARS-COV2-GSE120934
MON1B,0,0,0,0,3.33939306191732,MERS-GSE139516
MORC3,0,0,0.204892896328737,0,0,SARS-GSE56192
MORC4,0,0.173787869655273,0,0,0,SARS-COV2-GSE147507
MORF4L1,0,0,-0.0893810860358713,0,0,SARS-GSE56192
MORF4L1P1,0,0,0,-0.131485457158386,0,MERS-GSE56192
MORF4L2,0.300038413088964,0,-0.115399541380849,0,0,common
MORN2,-0.536934131771954,0,0,0,0,SARS-COV2-GSE120934
MOSPD1,0,0,0,0.252119420116028,0,MERS-GSE56192
MOSPD2,0,0,0.338914664903566,0,0,SARS-GSE56192
MOSPD3,0,0,-0.238797733708396,0,0,SARS-GSE56192
MPC1,0.310909732451397,0,0,0,0,SARS-COV2-GSE120934
MPC2,0,0,0,-0.20274970499934,0,MERS-GSE56192
MPDU1,0.322528393150979,0,-0.218260886978624,0,0,common
MPDZ,-0.350763546799487,0,0,0,0,SARS-COV2-GSE120934
MPG,0.34435048802945,0,-0.137473428229624,0,0,common
MPHOSPH10,0,0,0.196911278439641,0,1.69596020963494,common
MPHOSPH8,-0.185857756909717,0,0,0,0,SARS-COV2-GSE120934
MPP5,0,0,0.216922339058043,0,0,SARS-GSE56192
MPRIP,0,0,-0.164355331053041,0,0.445110333901279,common
MPST,0.549134708683967,0,0,0,0,SARS-COV2-GSE120934
MPV17,0,0,-0.243192681852237,0,0,SARS-GSE56192
MPV17L2,0.369554098059356,0,0,0,0,SARS-COV2-GSE120934
MRAP,0,0,0.367212219206232,0,0,SARS-GSE56192
MRAS,0,0,-0.157825099184981,0,0,SARS-GSE56192
MREG,0.324132944532455,0,0,0,0,SARS-COV2-GSE120934
MRFAP1,-0.821216661964964,0,0,0,0,SARS-COV2-GSE120934
MRGBP,0,0,-0.177472805778466,0,0,SARS-GSE56192
MRI1,-0.286373242784622,0,-0.235104287632855,0,0,common
MRM2,0,0.447138087649445,0.444112767104251,0,0,common
MRM3,0.475923156053226,0,0,0,0,SARS-COV2-GSE120934
MROH8,0,0,0,0,0.649636574731789,MERS-GSE139516
MRPL1,0,0,0.200623920992163,0,0,SARS-GSE56192
MRPL10,0,0,-0.275090077847426,0,0,SARS-GSE56192
MRPL12,0.539845910577705,0,0,0,0,SARS-COV2-GSE120934
MRPL14,0.23448554641684,0,-0.279105521079583,-0.158827370639371,0,common
MRPL15,0.300709941445374,0,0,0,-1.02085044835316,common
MRPL16,0.200730875716018,0.208688452090118,0,-0.277547092735556,0,cov2-common
MRPL18,0.33514206424859,0,-0.104787740532779,0,0,common
MRPL2,0,-0.446424416371457,-0.228364461366155,0,0,common
MRPL20,0,0,-0.156898068486597,0,0,SARS-GSE56192
MRPL21,0,0,-0.255549502204101,0,0,SARS-GSE56192
MRPL22,0,0,-0.445517922578165,0,0,SARS-GSE56192
MRPL28,0.254794561525431,0,0,0,0,SARS-COV2-GSE120934
MRPL32,0.195748597497481,0.179307347787676,-0.0757184918594332,0,0,cov2-common
MRPL36,1.11915339577829,0,0,0,0,SARS-COV2-GSE120934
MRPL4,0.309046536686389,0,0,-0.19021631594264,0,common
MRPL41,0.422416927615897,0,0,-0.268912072989703,0,common
MRPL43,0,0,-0.284781778069336,0,0,SARS-GSE56192
MRPL49,0,0,0,0,-12.3012504133419,MERS-GSE139516
MRPL51,-0.308824318696443,0,-0.256207198771992,0,0,common
MRPL52,0.344202254160429,0,-0.156985560755141,0,0,common
MRPL53,0,2.49466963922593,-0.616740605577273,0,0,common
MRPL54,0.390157677999959,0,0,0,0,SARS-COV2-GSE120934
MRPL57,0.242678336460422,-0.154007323391099,0,0,0,cov2-common
MRPL9,0,0,-0.317593204710911,0,0,SARS-GSE56192
MRPS10,0,0,0.0810925760612297,0,0,SARS-GSE56192
MRPS11,0,0,-0.206741689831765,0,0,SARS-GSE56192
MRPS12,0,0,0,-0.155144561145357,0,MERS-GSE56192
MRPS14,-0.279893740993242,0,0,0,0,SARS-COV2-GSE120934
MRPS15,0,0,0,-0.242454976801067,0,MERS-GSE56192
MRPS16,0,0,-0.283175557378209,0,0,SARS-GSE56192
MRPS17,0.597036704962689,0,0,0,0,SARS-COV2-GSE120934
MRPS18A,0,0,-0.243327392002125,0,0,SARS-GSE56192
MRPS18B,-0.251265051872825,-0.0951545946052255,0,0,0,cov2-common
MRPS2,0.30339269496002,0,0,0,0,SARS-COV2-GSE120934
MRPS21,0.135746731259393,0,0,0,0,SARS-COV2-GSE120934
MRPS22,0,0,-0.110774532885857,-0.217344609665933,0,common
MRPS24,0,0,-0.335964212813326,-0.161068239295951,0,common
MRPS26,0.45914260594517,0,0,0,0,SARS-COV2-GSE120934
MRPS28,0,0,-0.203732868114591,-0.364544087200886,0,common
MRPS33,0,0,0,0,-2.82452328247984,MERS-GSE139516
MRPS34,0.256816953793999,0,0,0,0,SARS-COV2-GSE120934
MRPS5,0,0,-0.135754306439801,0,0,SARS-GSE56192
MRPS6,0,0,0,0,-1.11699447462869,MERS-GSE139516
MRPS7,0.394448061571872,0,-0.204416182025009,0,0,common
MRRF,0,0,0,0.683303973732299,0,MERS-GSE56192
MRTFA,0,0,-0.13528053955098,0,0,SARS-GSE56192
MSANTD2,0,0,-0.315187614329646,0,0,SARS-GSE56192
MSC,0,0,-0.370356028235014,0,0,SARS-GSE56192
MSC-AS1,0,0,-0.383907402742874,0,0,SARS-GSE56192
MSH2,0,0,0.379977091819125,0,0,SARS-GSE56192
MSH6,0,0.204429590022557,0,0,0,SARS-COV2-GSE147507
MSMO1,0,0,0,0.291363534647351,0,MERS-GSE56192
MSMP,0,0,0,0.305119412240649,0,MERS-GSE56192
MSRA,0,0,0.169040699510552,0,0,SARS-GSE56192
MSRB1,0,0,-0.189017764762499,0,0,SARS-GSE56192
MSRB3,0,0,0,-0.586216913247377,0,MERS-GSE56192
MST1R,0.267115582443545,0,0,0,0,SARS-COV2-GSE120934
MT-ATP6,0,0,-0.373002271417267,-0.0235547962955728,2.18997940381639,common
MT-ATP8,-0.590451780418387,0,-0.296799923350788,0,2.27740519522777,common
MT-CO1,-0.274825447135943,0,0,0,0,SARS-COV2-GSE120934
MT-CO3,-0.153435880223737,0,0,0,1.24041500758391,common
MT-CYB,0,0,-0.111252425092905,0,0,SARS-GSE56192
MT-ND1,-0.18606755676695,0,-0.0957413756771068,0,3.09210741540049,common
MT-ND2,-0.30102222668786,0,0,0,2.72190144064456,common
MT-ND3,0,0,0,-0.104611084252772,0,MERS-GSE56192
MT-ND4L,-0.581337823918008,0,0,0.151314727752069,0,common
MT-ND5,-0.264075267781524,0,0.131377545941742,0,0,common
